Modulation,Data_Aided,CPR,BER,SER,SNR,EVM,Qfactor
16,True,bps,0.00019722222222222222,0.0007888888888888889,19.4565608733692,0.011383206996186432,5.494659160915748
16,True,ddpll,0.00021666666666666666,0.0008666666666666666,19.274866444910504,0.011864554464978822,5.464074300702619
16,False,bps,0.001261111111111111,0.004955555555555556,18.63718230371122,0.013685814936452085,4.801022219820999
16,False,ddpll,0.0013083333333333334,0.005155555555555556,18.47177053850385,0.014213284631437062,4.784962594737407
