Modulation,Data_Aided,CPR,mzmScale,BER,SER,SNR,EVM,Qfactor
16,True,bps,0.3,0.00015,0.0006,19.681033031896643,0.010797229497049483,5.58144342002834
16,True,bps,0.5,0.00014722222222222223,0.0005888888888888889,19.620868899665506,0.010951920171619712,5.587252832059656
16,True,bps,0.7,0.00018333333333333334,0.0007333333333333333,19.522792945875466,0.011207559521538896,5.518135553444017
16,True,bps,0.9000000000000001,0.0002111111111111111,0.0008444444444444444,19.37844739861808,0.011593477409842904,5.472563955336107
16,True,bps,1.1,0.000275,0.0011,19.18828490283523,0.012120043978174235,5.384660898284203
16,True,bps,1.3,0.00035277777777777776,0.001411111111111111,18.941767540882157,0.012835459298328635,5.298679179430888
16,True,bps,1.5000000000000002,0.00045,0.0018,18.61997369345155,0.013826592528994508,5.211451627378924
16,True,bps,1.7000000000000002,0.0007416666666666666,0.0029666666666666665,18.224247685710086,0.015143772303082408,5.0214358539902975
16,True,ddpll,0.3,0.00015833333333333332,0.0006333333333333333,19.497309349944537,0.011259650085261799,5.564556664345134
16,True,ddpll,0.5,0.00017777777777777779,0.0007111111111111111,19.436062178401993,0.011423580371610042,5.527957026140129
16,True,ddpll,0.7,0.00018888888888888888,0.0007555555555555555,19.33880691619538,0.011687750895975048,5.508567164610058
16,True,ddpll,0.9000000000000001,0.00023055555555555554,0.0009222222222222222,19.19887260186792,0.012077683306596605,5.443640046070569
16,True,ddpll,1.1,0.00030555555555555555,0.0012222222222222222,19.006089303947064,0.012633204966465745,5.348677785730378
16,True,ddpll,1.3,0.00040555555555555554,0.0016222222222222222,18.758452840519674,0.01338182838131699,5.2491190689697635
16,True,ddpll,1.5000000000000002,0.0005583333333333333,0.0022333333333333333,18.440059952092522,0.014403565402612168,5.131313870219359
16,True,ddpll,1.7000000000000002,0.0007972222222222222,0.0031888888888888887,18.044594411938174,0.015774417188993157,4.992637373883125
16,False,bps,0.3,0.07693611111111111,0.16277777777777777,5.535407421949381,0.2600236795333407,1.5411543162202956
16,False,bps,0.5,0.0771,0.16342222222222222,5.532209174972975,0.26020244502078377,1.537697428664237
16,False,bps,0.7,0.07723888888888888,0.16403333333333334,5.527774877897239,0.26045095219705744,1.5347700807334723
16,False,bps,0.9000000000000001,0.07759444444444444,0.1653111111111111,5.522409280405287,0.2607522167720547,1.5272852826034546
16,False,bps,1.1,0.003211111111111111,0.012644444444444444,17.475432200696762,0.017825016413432843,4.354314030491432
16,False,bps,1.3,0.003447222222222222,0.013577777777777777,17.281658900564402,0.018639886882361956,4.31669310324793
16,False,bps,1.5000000000000002,0.0038305555555555554,0.0151,17.047600017629307,0.01967332065923033,4.259662315572034
16,False,bps,1.7000000000000002,0.004419444444444445,0.01732222222222222,16.73216622324357,0.021152171639391062,4.180067183198797
16,False,ddpll,0.3,0.002691666666666667,0.010611111111111111,17.702684860202247,0.016906694562020885,4.445371567646637
16,False,ddpll,0.5,0.002738888888888889,0.0108,17.656899724960603,0.017086932038172,4.436550530436293
16,False,ddpll,0.7,0.0027944444444444444,0.011,17.587705318721316,0.017362816463284275,4.42632451199644
16,False,ddpll,0.9000000000000001,0.002916666666666667,0.0115,17.48723544036092,0.017771150789438864,4.404376651611228
16,False,ddpll,1.1,0.0031,0.012255555555555556,17.342112360868608,0.01837720895869221,4.372767279272624
16,False,ddpll,1.3,0.0034,0.01338888888888889,17.150404223345568,0.019207935127577853,4.32405353588455
16,False,ddpll,1.5000000000000002,0.003761111111111111,0.014844444444444445,16.91389169571485,0.02028379882589567,4.269656364077646
16,False,ddpll,1.7000000000000002,0.0042833333333333334,0.016888888888888887,16.610721831667533,0.021747151873788197,4.197707085231596
