Modulation,Data_Aided,CPR,BER,SER,SNR,EVM,Qfactor
64,True,bps,0.009181481481481481,0.0499,20.311884342888327,0.009526404784251805,3.7258373682669195
64,True,ddpll,0.010248148148148149,0.056044444444444445,20.111820170180764,0.00996301599688596,3.6495162171923456
64,False,bps,0.047605555555555554,0.2612777777777778,16.206133092306047,0.02384213153876201,2.223332985788466
64,False,ddpll,0.05831481481481481,0.3111111111111111,15.324530088245748,0.02916243852182777,1.9564469440541243
