Modulation,Data_Aided,CPR,BER,SER,SNR,EVM,Qfactor
16,True,bps,6.944444444444444e-05,0.0002777777777777778,21.933484399859037,0.006649379965582934,5.809407776222129
16,True,ddpll,0.00010555555555555555,0.0004222222222222222,20.992647628486356,0.008193134823465805,5.688275367571826
16,False,bps,0.0008083333333333333,0.0031888888888888887,20.107725441590553,0.009892582654510975,4.9870783558144645
16,False,ddpll,0.0009861111111111112,0.003911111111111111,19.43717268769162,0.011512219737108817,4.905741685378492
