Modulation,Data_Aided,CPR,BER,SER,SNR,EVM,Qfactor
16,True,bps,6.38888888888889e-05,0.0002555555555555556,22.074033881631724,0.006354380477192017,5.8327845706990855
16,True,ddpll,6.944444444444444e-05,0.0002777777777777778,21.893232057087797,0.006617097096381088,5.809407776222129
16,False,bps,0.0008472222222222222,0.003311111111111111,20.15518364850816,0.009715705219631708,4.968106916683453
16,False,ddpll,0.0008138888888888888,0.0032222222222222222,20.00533510457943,0.010052688575086205,4.9843225342573625
