Modulation,Data_Aided,CPR,BER,SER,SNR,EVM,Qfactor
16,True,bps,0.00019722222222222222,0.0007888888888888889,19.4565608733692,0.011383206996186432,5.494659160915748
16,True,ddpll,0.00021944444444444444,0.0008666666666666666,19.278265254408375,0.011855387970508084,5.45989932658739
16,False,bps,0.001261111111111111,0.004955555555555556,18.63718230371122,0.013685814936452085,4.801022219820999
16,False,ddpll,0.001288888888888889,0.005077777777777777,18.480533688022998,0.0141848541366257,4.791517311452923
