Modulation,Data_Aided,CPR,BER,SER,SNR,EVM,Qfactor
64,True,bps,0.009690740740740741,0.05102222222222222,20.323146444505493,0.009721004745160324,3.6886515825941824
64,True,ddpll,0.010262962962962963,0.05416666666666667,20.226361016167967,0.00992907591152879,3.6484969544215904
64,False,bps,0.05296296296296296,0.2886222222222222,15.862350424078397,0.025850906743780825,2.086507442512108
64,False,ddpll,0.056683333333333336,0.3063222222222222,15.569546265893718,0.027634301803883186,1.9954688120483712
