Modulation,Data_Aided,CPR,mzmScale,BER,SER,SNR,EVM,Qfactor
64,True,bps,0.3,0.007120672007905975,0.03843574630289768,20.842025711452237,0.008436169764578182,3.8936413789790874
64,True,bps,0.5,0.007426557959505406,0.040482829209755405,20.74009269555785,0.008639640617815978,3.8666672628109384
64,True,bps,0.7,0.008600101177660914,0.047012317791974026,20.437865970706373,0.009247399887398462,3.770146823386416
64,True,bps,0.9000000000000001,0.009417757855974776,0.0520417887269262,20.233456275568944,0.009709879927388303,3.7084057126819854
64,True,bps,1.1,0.011626607371851434,0.06487135142766386,19.823219385087697,0.010669135399229517,3.5588206856642945
64,True,bps,1.3,0.013456040659301874,0.07554794762291321,19.543529200421514,0.01138514792015128,3.449403301951664
64,True,bps,1.5000000000000002,0.017420793185802187,0.09871880845657008,18.96939324184531,0.012962984027197911,3.2432253388611727
64,True,bps,1.7000000000000002,0.022291438722808504,0.12674266756079483,18.42888071390437,0.014656140351300992,3.028867234083934
64,True,ddpll,0.3,0.007914798997635267,0.042988741044012284,20.61459464478681,0.008877242175582065,3.825250774105583
64,True,ddpll,0.5,0.007858915987246909,0.04288285744538171,20.61574336436466,0.0088838298688922,3.829895030273667
64,True,ddpll,0.7,0.009014811938963987,0.049712349557053614,20.30751010006358,0.009521644608319361,3.73832831352688
64,True,ddpll,0.9000000000000001,0.010008941281662137,0.05555359474817351,20.09430099318212,0.010017084029548814,3.6661204879694913
64,True,ddpll,1.1,0.012338380451534724,0.06868316097836445,19.66782340582826,0.011046827120388984,3.514920372502583
64,True,ddpll,1.3,0.01462370145531124,0.08213037800444711,19.33334441429739,0.011933381632669405,3.384835299729673
64,True,ddpll,1.5000000000000002,0.018635513358980695,0.10563653690043412,18.791931033704564,0.013488961524162494,3.1864398106412093
64,True,ddpll,1.7000000000000002,0.02354145342886387,0.13406628313274274,18.241805111746146,0.01528396742604756,2.9788162727811756
64,False,bps,0.3,0.06045071118483747,0.325786185719832,15.325029820131842,0.029135124883434588,1.9061210346395452
64,False,bps,0.5,0.047627030906245954,0.26271485546888784,16.26368496873542,0.023528901259576785,2.222769393297833
64,False,bps,0.7,0.06298603512982506,0.33888045741714606,15.151886719025114,0.030311611470492262,1.8474264767255537
64,False,bps,0.9000000000000001,0.048279979764467816,0.26504429463876045,16.214637370682592,0.023792927518914105,2.2056953332461577
64,False,bps,1.1,0.06164484288050447,0.33187449264108987,15.302416328846185,0.02930001562744005,1.8783402150438377
64,False,bps,1.3,0.06437722796738785,0.34572759679525644,15.186181017424726,0.03012002493928526,1.815669063238139
64,False,bps,1.5000000000000002,0.06794785821009659,0.3618924928528571,14.947937013676452,0.031813496055467974,1.7355062802064745
64,False,bps,1.7000000000000002,0.08203920046118189,0.4273991458723044,14.134022320485162,0.038285627519185475,1.4347853339403525
64,False,ddpll,0.3,0.07143025212061319,0.3772809091871669,14.548699467524495,0.03478578461416841,1.6590327324716225
64,False,ddpll,0.5,0.054524170872598504,0.2955211237779268,15.670403932744128,0.02694629417439617,2.0479404679797026
64,False,ddpll,0.7,0.07591265779597407,0.388645748773515,14.075018814071878,0.038756030838244304,1.5628068088643057
64,False,ddpll,0.9000000000000001,0.05962717208437746,0.31788021035541597,15.223266557676814,0.029841643104554554,1.9254264740448845
64,False,ddpll,1.1,0.07890386945728774,0.3998341156954788,13.882522287101525,0.04050715231829753,1.4998328583993916
64,False,ddpll,1.3,0.0743538159272462,0.3876927963858398,14.38058496042659,0.03619432540056636,1.5960070706407703
64,False,ddpll,1.5000000000000002,0.08110683655101825,0.4165460770126707,13.996329045243652,0.03951544161162117,1.4540310648219443
64,False,ddpll,1.7000000000000002,0.09360110118942576,0.47171143189919884,13.391421445270261,0.04533052157706922,1.2021220682718907
