Modulation,Data_Aided,CPR,BER,SER,SNR,EVM,Qfactor
64,True,bps,0.008616666666666667,0.04671111111111111,20.513286277313007,0.009231204520228537,3.7688548528988814
64,True,ddpll,0.009174074074074074,0.0493,20.363913198199334,0.009540906700853747,3.7263890376778397
64,False,bps,0.03016111111111111,0.16713333333333333,17.576714374772997,0.01754450914391852,2.7379525667247764
64,False,ddpll,0.028288888888888888,0.15711111111111112,17.7769449780479,0.016765358252969875,2.802501454748624
