Modulation,Data_Aided,CPR,BER,SER,SNR,EVM,Qfactor
64,True,bps,0.008444444444444444,0.0459,20.542196961193568,0.00905983572694393,3.7823755318575043
64,True,ddpll,0.009283333333333333,0.05058888888888889,20.350416325932503,0.009456394027267001,3.7182841073137887
64,False,bps,0.03844444444444445,0.21235555555555555,16.835510403602225,0.020681206918695374,2.4773516760752874
64,False,ddpll,0.04254259259259259,0.23314444444444443,16.468114039655447,0.02249163563643585,2.3601133638852563
