Modulation,Data_Aided,CPR,lspan,BER,SER,SNR,EVM,Qfactor
16,True,bps,80,0.000125,0.0005,19.53489114204419,0.011968104873895883,5.6374916534634885
16,True,bps,40,0.00014166666666666668,0.0005666666666666667,19.425390703464608,0.012261208818398563,5.599162023821831
16,True,bps,20,0.00020277777777777777,0.0008,19.175671362811244,0.012954224397984184,5.485665386643923
16,True,bps,10,0.00025,0.000988888888888889,18.924522575213434,0.013698137506921724,5.416736308826718
